Class,.id,SYMBOL,Process.category,Description,释义,Number.of.founder.sets,Number.of.genes
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Dusp6,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Dusp7,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Emp1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Eng,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Epb41l3,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Ephb2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Ephb3,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Ephb1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Ephb4,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Epha1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Epha6,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Epha8,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Ephb6,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Epha7,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Epha2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Epha4,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Epha3,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Epha5,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Ereg,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Ero1a,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Ets1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Etv1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Etv4,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Etv5,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Evi5,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Evi5l,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,F13a1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Tgm4,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,F2rl1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Fbxo4,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Fcer1g,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Fgf9,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Fgf20,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Fgf16,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Flt4,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Flt1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Fuca1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,G0s2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Gabra3,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Gabra1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Gabra2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Gabra5,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Gadd45g,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Gadd45a,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Galnt3,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Galnt6,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Gfpt2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Glrx,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Gng11,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Gngt1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Gpnmb,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Gprc5b,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Gprc5c,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Gucy1a1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Gypc,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,H2bc3,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,H2bc12,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,H2bc13,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,H2bc14,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,H2bc15,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,H2bc22,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,H2bc18,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,H2bc4,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,H2bw2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,H2bu2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,H2bc6,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,H2bc7,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,H2bc8,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,H2bc11,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Hbegf,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Hdac9,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Hdac5,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Hdac7,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Hdac4,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Hkdc1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Hk2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Hk3,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Hk1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Hoxd11,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Hsd11b1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Id2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Igf2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Igfbp3,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Igfbp5,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Ikzf1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Il10ra,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Il1b,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Il1rl2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Il2rg,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Il33,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Il7r,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Inhba,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Inhbb,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Irf8,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Itga2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Itga10,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Itga11,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Itga1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Itgb2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Itgb2l,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Itgb1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Itgb7,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Itgbl1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Jup,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Ctnnb1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Kcnn4,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Kif5c,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Kif5a,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Kif5b,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Klf4,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Klf2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Laptm5,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Lat2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Lcp1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Pls3,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Pls1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Lif,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Ly96,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Mafb,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Maf,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Mall,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Map3k1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Map4k1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Map7,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Mmd,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Mmd2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Mmp10,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Mmp3,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Mmp11,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Mmp9,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Mpzl2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Mtmr10,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Mycn,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Mycs,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Nap1l2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Ngf,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Nin,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Nr0b2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Nr1h4,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Nrp1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Nrp2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Pcp4,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Pcsk1n,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Pdcd1lg2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Pecam1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Peg3,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Pigr,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Plat,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Plau,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Plaur,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Plek2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Plvap,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Ppbp,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Cxcl15,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Ppp1r15a,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Prdm1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Prelid3b,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Prelid3a,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Prkg2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Prkg1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Prrx1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Prrx2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Psmb8,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Ptbp2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Ptcd2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Ptgs2,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Ptgs1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Ptprr,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Ptpn7,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Rabgap1l,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Rabgap1,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Rbm4,Signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
